row ID,pclass,survived,name,sex,age,sibsp,parch,ticket,fare,cabin,cabinCategory,embarked,boat,body,home.dest
Row1164,3,no,"Saad, Mr. Amin",male,,0,0,2671,7.2292,,,C,,,
Row1165,3,no,"Saad, Mr. Khalil",male,25,0,0,2672,7.225,,,C,,,
Row1166,3,no,"Saade, Mr. Jean Nassr",male,,0,0,2676,7.225,,,C,,,
Row1167,3,no,"Sadlier, Mr. Matthew",male,,0,0,367655,7.7292,,,Q,,,
Row1168,3,no,"Sadowitz, Mr. Harry",male,,0,0,LP 1588,7.575,,,S,,,
Row1169,3,no,"Saether, Mr. Simon Sivertsen",male,38.5,0,0,SOTON/O.Q. 3101262,7.25,,,S,,32,
Row1170,3,no,"Sage, Master. Thomas Henry",male,,8,2,CA. 2343,69.55,,,S,,,
Row1171,3,no,"Sage, Master. William Henry",male,14.5,8,2,CA. 2343,69.55,,,S,,67,
Row1172,3,no,"Sage, Miss. Ada",female,,8,2,CA. 2343,69.55,,,S,,,
Row1173,3,no,"Sage, Miss. Constance Gladys",female,,8,2,CA. 2343,69.55,,,S,,,
Row1174,3,no,"Sage, Miss. Dorothy Edith Dolly",female,,8,2,CA. 2343,69.55,,,S,,,
Row1175,3,no,"Sage, Miss. Stella Anna",female,,8,2,CA. 2343,69.55,,,S,,,
Row1176,3,no,"Sage, Mr. Douglas Bullen",male,,8,2,CA. 2343,69.55,,,S,,,
Row1177,3,no,"Sage, Mr. Frederick",male,,8,2,CA. 2343,69.55,,,S,,,
Row1178,3,no,"Sage, Mr. George John Jr",male,,8,2,CA. 2343,69.55,,,S,,,
Row1179,3,no,"Sage, Mr. John George",male,,1,9,CA. 2343,69.55,,,S,,,
Row1180,3,no,"Sage, Mrs. John (Annie Bullen)",female,,1,9,CA. 2343,69.55,,,S,,,
Row1181,3,no,"Salander, Mr. Karl Johan",male,24,0,0,7266,9.325,,,S,,,
Row1182,3,yes,"Salkjelsvik, Miss. Anna Kristine",female,21,0,0,343120,7.65,,,S,C,,
Row1183,3,no,"Salonen, Mr. Johan Werner",male,39,0,0,3101296,7.925,,,S,,,
Row1184,3,no,"Samaan, Mr. Elias",male,,2,0,2662,21.6792,,,C,,,
Row1185,3,no,"Samaan, Mr. Hanna",male,,2,0,2662,21.6792,,,C,,,
Row1186,3,no,"Samaan, Mr. Youssef",male,,2,0,2662,21.6792,,,C,,,
Row1187,3,yes,"Sandstrom, Miss. Beatrice Irene",female,1,1,1,PP 9549,16.7,G6,G,S,13,,
Row1188,3,yes,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,24,0,2,PP 9549,16.7,G6,G,S,13,,
Row1189,3,yes,"Sandstrom, Miss. Marguerite Rut",female,4,1,1,PP 9549,16.7,G6,G,S,13,,
Row1190,3,yes,"Sap, Mr. Julius",male,25,0,0,345768,9.5,,,S,11,,
Row1191,3,no,"Saundercock, Mr. William Henry",male,20,0,0,A/5. 2151,8.05,,,S,,,
Row1192,3,no,"Sawyer, Mr. Frederick Charles",male,24.5,0,0,342826,8.05,,,S,,284,
Row1193,3,no,"Scanlan, Mr. James",male,,0,0,36209,7.725,,,Q,,,
Row1194,3,no,"Sdycoff, Mr. Todor",male,,0,0,349222,7.8958,,,S,,,
Row1195,3,no,"Shaughnessy, Mr. Patrick",male,,0,0,370374,7.75,,,Q,,,
Row1196,3,yes,"Sheerlinck, Mr. Jan Baptist",male,29,0,0,345779,9.5,,,S,11,,
Row1197,3,no,"Shellard, Mr. Frederick William",male,,0,0,C.A. 6212,15.1,,,S,,,
Row1198,3,yes,"Shine, Miss. Ellen Natalia",female,,0,0,330968,7.7792,,,Q,,,
Row1199,3,no,"Shorney, Mr. Charles Joseph",male,,0,0,374910,8.05,,,S,,,
Row1200,3,no,"Simmons, Mr. John",male,,0,0,SOTON/OQ 392082,8.05,,,S,,,
Row1201,3,no,"Sirayanian, Mr. Orsen",male,22,0,0,2669,7.2292,,,C,,,
Row1202,3,no,"Sirota, Mr. Maurice",male,,0,0,392092,8.05,,,S,,,
Row1203,3,no,"Sivic, Mr. Husein",male,40,0,0,349251,7.8958,,,S,,,
Row1204,3,no,"Sivola, Mr. Antti Wilhelm",male,21,0,0,STON/O 2. 3101280,7.925,,,S,,,
Row1205,3,yes,"Sjoblom, Miss. Anna Sofia",female,18,0,0,3101265,7.4958,,,S,16,,
Row1206,3,no,"Skoog, Master. Harald",male,4,3,2,347088,27.9,,,S,,,
Row1207,3,no,"Skoog, Master. Karl Thorsten",male,10,3,2,347088,27.9,,,S,,,
Row1208,3,no,"Skoog, Miss. Mabel",female,9,3,2,347088,27.9,,,S,,,
Row1209,3,no,"Skoog, Miss. Margit Elizabeth",female,2,3,2,347088,27.9,,,S,,,
Row1210,3,no,"Skoog, Mr. Wilhelm",male,40,1,4,347088,27.9,,,S,,,
Row1211,3,no,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",female,45,1,4,347088,27.9,,,S,,,
Row1212,3,no,"Slabenoff, Mr. Petco",male,,0,0,349214,7.8958,,,S,,,
Row1213,3,no,"Slocovski, Mr. Selman Francis",male,,0,0,SOTON/OQ 392086,8.05,,,S,,,
Row1214,3,no,"Smiljanic, Mr. Mile",male,,0,0,315037,8.6625,,,S,,,
Row1215,3,no,"Smith, Mr. Thomas",male,,0,0,384461,7.75,,,Q,,,
Row1216,3,yes,"Smyth, Miss. Julia",female,,0,0,335432,7.7333,,,Q,13,,
Row1217,3,no,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19,0,0,348124,7.65,F G73,F,S,,,
Row1218,3,no,"Somerton, Mr. Francis William",male,30,0,0,A.5. 18509,8.05,,,S,,,
Row1219,3,no,"Spector, Mr. Woolf",male,,0,0,A.5. 3236,8.05,,,S,,,
Row1220,3,no,"Spinner, Mr. Henry John",male,32,0,0,STON/OQ. 369943,8.05,,,S,,,
Row1221,3,no,"Staneff, Mr. Ivan",male,,0,0,349208,7.8958,,,S,,,
Row1222,3,no,"Stankovic, Mr. Ivan",male,33,0,0,349239,8.6625,,,C,,,
Row1223,3,yes,"Stanley, Miss. Amy Zillah Elsie",female,23,0,0,CA. 2314,7.55,,,S,C,,
Row1224,3,no,"Stanley, Mr. Edward Roland",male,21,0,0,A/4 45380,8.05,,,S,,,
Row1225,3,no,"Storey, Mr. Thomas",male,60.5,0,0,3701,,,,S,,261,
Row1226,3,no,"Stoytcheff, Mr. Ilia",male,19,0,0,349205,7.8958,,,S,,,
Row1227,3,no,"Strandberg, Miss. Ida Sofia",female,22,0,0,7553,9.8375,,,S,,,
Row1228,3,yes,"Stranden, Mr. Juho",male,31,0,0,STON/O 2. 3101288,7.925,,,S,9,,
Row1229,3,no,"Strilic, Mr. Ivan",male,27,0,0,315083,8.6625,,,S,,,
Row1230,3,no,"Strom, Miss. Telma Matilda",female,2,0,1,347054,10.4625,G6,G,S,,,
Row1231,3,no,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",female,29,1,1,347054,10.4625,G6,G,S,,,
Row1232,3,yes,"Sunderland, Mr. Victor Francis",male,16,0,0,SOTON/OQ 392089,8.05,,,S,B,,
Row1233,3,yes,"Sundman, Mr. Johan Julian",male,44,0,0,STON/O 2. 3101269,7.925,,,S,15,,
Row1234,3,no,"Sutehall, Mr. Henry Jr",male,25,0,0,SOTON/OQ 392076,7.05,,,S,,,
Row1235,3,no,"Svensson, Mr. Johan",male,74,0,0,347060,7.775,,,S,,,
Row1236,3,yes,"Svensson, Mr. Johan Cervin",male,14,0,0,7538,9.225,,,S,13,,
Row1237,3,no,"Svensson, Mr. Olof",male,24,0,0,350035,7.7958,,,S,,,
Row1238,3,yes,"Tenglin, Mr. Gunnar Isidor",male,25,0,0,350033,7.7958,,,S,13 15,,
Row1239,3,no,"Theobald, Mr. Thomas Leonard",male,34,0,0,363294,8.05,,,S,,176,
Row1240,3,yes,"Thomas, Master. Assad Alexander",male,0.4167,0,1,2625,8.5167,,,C,16,,
Row1241,3,no,"Thomas, Mr. Charles P",male,,1,0,2621,6.4375,,,C,,,
Row1242,3,no,"Thomas, Mr. John",male,,0,0,2681,6.4375,,,C,,,
Row1243,3,no,"Thomas, Mr. Tannous",male,,0,0,2684,7.225,,,C,,,
Row1244,3,yes,"Thomas, Mrs. Alexander (Thamine Thelma)",female,16,1,1,2625,8.5167,,,C,14,,
Row1245,3,no,"Thomson, Mr. Alexander Morrison",male,,0,0,32302,8.05,,,S,,,
Row1246,3,no,"Thorneycroft, Mr. Percival",male,,1,0,376564,16.1,,,S,,,
Row1247,3,yes,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,,1,0,376564,16.1,,,S,10,,
Row1248,3,no,"Tikkanen, Mr. Juho",male,32,0,0,STON/O 2. 3101293,7.925,,,S,,,
Row1249,3,no,"Tobin, Mr. Roger",male,,0,0,383121,7.75,F38,F,Q,,,
Row1250,3,no,"Todoroff, Mr. Lalio",male,,0,0,349216,7.8958,,,S,,,
Row1251,3,no,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,364499,8.05,,,S,,50,
Row1252,3,no,"Torber, Mr. Ernst William",male,44,0,0,364511,8.05,,,S,,,
Row1253,3,no,"Torfa, Mr. Assad",male,,0,0,2673,7.2292,,,C,,,
Row1254,3,yes,"Tornquist, Mr. William Henry",male,25,0,0,LINE,0,,,S,15,,
Row1255,3,no,"Toufik, Mr. Nakli",male,,0,0,2641,7.2292,,,C,,,
Row1256,3,yes,"Touma, Master. Georges Youssef",male,7,1,1,2650,15.2458,,,C,C,,
Row1257,3,yes,"Touma, Miss. Maria Youssef",female,9,1,1,2650,15.2458,,,C,C,,
Row1258,3,yes,"Touma, Mrs. Darwis (Hanne Youssef Razi)",female,29,0,2,2650,15.2458,,,C,C,,
Row1259,3,no,"Turcin, Mr. Stjepan",male,36,0,0,349247,7.8958,,,S,,,
Row1260,3,yes,"Turja, Miss. Anna Sofia",female,18,0,0,4138,9.8417,,,S,15,,
Row1261,3,yes,"Turkula, Mrs. (Hedwig)",female,63,0,0,4134,9.5875,,,S,15,,
Row1262,3,no,"van Billiard, Master. James William",male,,1,1,A/5. 851,14.5,,,S,,,
Row1263,3,no,"van Billiard, Master. Walter John",male,11.5,1,1,A/5. 851,14.5,,,S,,1,
Row1264,3,no,"van Billiard, Mr. Austin Blyler",male,40.5,0,2,A/5. 851,14.5,,,S,,255,
Row1265,3,no,"Van Impe, Miss. Catharina",female,10,0,2,345773,24.15,,,S,,,
Row1266,3,no,"Van Impe, Mr. Jean Baptiste",male,36,1,1,345773,24.15,,,S,,,
Row1267,3,no,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30,1,1,345773,24.15,,,S,,,
Row1268,3,no,"van Melkebeke, Mr. Philemon",male,,0,0,345777,9.5,,,S,,,
Row1269,3,no,"Vande Velde, Mr. Johannes Joseph",male,33,0,0,345780,9.5,,,S,,,
Row1270,3,no,"Vande Walle, Mr. Nestor Cyriel",male,28,0,0,345770,9.5,,,S,,,
Row1271,3,no,"Vanden Steen, Mr. Leo Peter",male,28,0,0,345783,9.5,,,S,,,
Row1272,3,no,"Vander Cruyssen, Mr. Victor",male,47,0,0,345765,9,,,S,,,
Row1273,3,no,"Vander Planke, Miss. Augusta Maria",female,18,2,0,345764,18,,,S,,,
Row1274,3,no,"Vander Planke, Mr. Julius",male,31,3,0,345763,18,,,S,,,
Row1275,3,no,"Vander Planke, Mr. Leo Edmondus",male,16,2,0,345764,18,,,S,,,
Row1276,3,no,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",female,31,1,0,345763,18,,,S,,,
Row1277,3,yes,"Vartanian, Mr. David",male,22,0,0,2658,7.225,,,C,13 15,,
Row1278,3,no,"Vendel, Mr. Olof Edvin",male,20,0,0,350416,7.8542,,,S,,,
Row1279,3,no,"Vestrom, Miss. Hulda Amanda Adolfina",female,14,0,0,350406,7.8542,,,S,,,
Row1280,3,no,"Vovk, Mr. Janko",male,22,0,0,349252,7.8958,,,S,,,
Row1281,3,no,"Waelens, Mr. Achille",male,22,0,0,345767,9,,,S,,,"Antwerp, Belgium / Stanton, OH"
Row1282,3,no,"Ware, Mr. Frederick",male,,0,0,359309,8.05,,,S,,,
Row1283,3,no,"Warren, Mr. Charles William",male,,0,0,C.A. 49867,7.55,,,S,,,
Row1284,3,no,"Webber, Mr. James",male,,0,0,SOTON/OQ 3101316,8.05,,,S,,,
Row1285,3,no,"Wenzel, Mr. Linhart",male,32.5,0,0,345775,9.5,,,S,,298,
Row1286,3,yes,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",female,38,0,0,2688,7.2292,,,C,C,,
Row1287,3,no,"Widegren, Mr. Carl/Charles Peter",male,51,0,0,347064,7.75,,,S,,,
Row1288,3,no,"Wiklund, Mr. Jakob Alfred",male,18,1,0,3101267,6.4958,,,S,,314,
Row1289,3,no,"Wiklund, Mr. Karl Johan",male,21,1,0,3101266,6.4958,,,S,,,
Row1290,3,yes,"Wilkes, Mrs. James (Ellen Needs)",female,47,1,0,363272,7,,,S,,,
Row1291,3,no,"Willer, Mr. Aaron (Abi Weller)",male,,0,0,3410,8.7125,,,S,,,
Row1292,3,no,"Willey, Mr. Edward",male,,0,0,S.O./P.P. 751,7.55,,,S,,,
Row1293,3,no,"Williams, Mr. Howard Hugh Harry",male,,0,0,A/5 2466,8.05,,,S,,,
Row1294,3,no,"Williams, Mr. Leslie",male,28.5,0,0,54636,16.1,,,S,,14,
Row1295,3,no,"Windelov, Mr. Einar",male,21,0,0,SOTON/OQ 3101317,7.25,,,S,,,
Row1296,3,no,"Wirz, Mr. Albert",male,27,0,0,315154,8.6625,,,S,,131,
Row1297,3,no,"Wiseman, Mr. Phillippe",male,,0,0,A/4. 34244,7.25,,,S,,,
Row1298,3,no,"Wittevrongel, Mr. Camille",male,36,0,0,345771,9.5,,,S,,,
Row1299,3,no,"Yasbeck, Mr. Antoni",male,27,1,0,2659,14.4542,,,C,C,,
Row1300,3,yes,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15,1,0,2659,14.4542,,,C,,,
Row1301,3,no,"Youseff, Mr. Gerious",male,45.5,0,0,2628,7.225,,,C,,312,
Row1302,3,no,"Yousif, Mr. Wazli",male,,0,0,2647,7.225,,,C,,,
Row1303,3,no,"Yousseff, Mr. Gerious",male,,0,0,2627,14.4583,,,C,,,
Row1304,3,no,"Zabour, Miss. Hileni",female,14.5,1,0,2665,14.4542,,,C,,328,
Row1305,3,no,"Zabour, Miss. Thamine",female,,1,0,2665,14.4542,,,C,,,
Row1306,3,no,"Zakarian, Mr. Mapriededer",male,26.5,0,0,2656,7.225,,,C,,304,
Row1307,3,no,"Zakarian, Mr. Ortin",male,27,0,0,2670,7.225,,,C,,,
Row1308,3,no,"Zimmerman, Mr. Leo",male,29,0,0,315082,7.875,,,S,,,
